Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
30609,93.86,98.12,31.2,29.33,30.58,30.58,32.22,30.75,31.11,31.84,32.51,32.12,39.68,36.96,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.41,43,58.03
30628,94.68,98.12,31.29,29.33,30.58,30.58,32.22,30.75,31.2,31.84,32.41,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.69,39.25,38.55,43.17,58.98
30648,92.25,98.12,31.56,29.33,30.58,30.58,32.12,30.75,31.2,31.84,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.98
30669,93.05,97.24,31.38,29.33,30.58,30.58,32.12,30.66,31.2,31.84,32.51,32.12,39.68,36.96,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.55,43,58.98
30687,93.05,97.24,31.38,29.33,30.58,30.58,32.12,30.75,31.2,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,61.68
30708,93.05,97.24,31.56,29.33,30.58,30.58,32.12,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,57.72
30726,93.05,97.24,31.56,29.33,30.58,30.58,32.12,30.75,31.2,31.84,32.51,32.12,39.54,36.84,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.55,43,57.72
30747,93.05,97.24,31.56,29.33,30.58,30.58,32.32,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.27,44.24,38.01,38.83,39.25,38.41,43,57.41
30767,92.25,97.24,31.56,29.33,30.58,30.58,32.61,30.75,31.2,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.27,44.24,38.01,38.83,39.25,38.41,43,57.72
30785,92.25,97.24,31.65,29.33,30.58,30.58,32.22,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.42,38.01,38.83,39.25,38.41,43.17,57.72
30806,93.05,96.37,31.65,29.33,30.58,30.58,32.22,30.66,31.02,31.84,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,58.03
30824,93.86,96.37,31.65,29.33,30.58,30.58,34.27,30.75,31.02,31.93,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,43,58.03
30845,93.86,96.37,31.29,29.33,30.58,30.58,32.71,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.17,57.72
30863,93.86,97.24,31.2,29.33,30.58,30.58,32.61,30.66,30.93,31.84,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,57.72
30884,94.68,97.24,31.2,29.33,30.58,30.58,32.51,30.75,30.93,31.93,32.51,32.12,39.54,36.84,33.21,31.93,40.58,44.24,38.01,38.69,39.25,38.41,43,57.72
30904,94.68,97.24,31.56,29.33,30.58,30.58,32.41,30.75,30.93,31.93,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.41,43,58.34
30923,94.68,97.24,31.56,29.33,30.58,30.49,32.22,30.75,30.93,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.43,44.42,38.01,38.83,39.25,38.55,43,58.34
30943,93.86,97.24,31.56,29.33,30.58,30.58,32.22,30.75,30.93,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.66
30962,94.68,97.24,31.29,29.33,30.58,30.49,32.12,30.75,30.93,31.84,32.51,32.12,39.54,36.84,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,58.66
30982,93.86,97.24,31.29,29.33,30.58,30.49,32.12,30.66,30.93,31.93,32.51,32.03,39.54,36.84,33.21,31.93,40.58,44.42,38.01,38.69,39.25,38.55,43,57.72
31000,94.68,97.24,31.29,29.33,30.58,30.49,32.12,30.75,31.29,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,57.72
31021,95.52,96.37,31.2,29.33,30.58,30.49,32.12,30.75,31.29,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,59.31
31041,95.52,97.24,31.29,29.33,30.58,30.49,32.71,30.75,31.29,31.93,32.41,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.34
31060,95.52,97.24,31.2,29.33,30.58,30.49,33.01,30.75,31.2,31.93,32.51,32.12,39.54,36.84,33.21,31.93,40.58,44.24,37.87,38.69,39.25,38.55,43,58.98
31080,95.52,97.24,31.2,29.33,30.58,30.49,33.01,30.75,31.29,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.34
31099,95.52,96.37,31.29,29.33,30.58,30.49,33.11,30.66,31.29,32.03,32.51,32.12,39.98,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,58.66
31119,94.68,96.37,31.29,29.33,30.58,30.49,33.11,30.75,31.2,31.93,32.51,32.12,41.84,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.34
31140,94.68,96.37,31.2,29.33,30.58,30.49,33.11,30.75,31.29,32.03,32.51,32.12,45.74,36.96,33.21,31.93,40.43,44.42,38.01,38.83,39.25,38.41,43,58.03
31158,94.68,96.37,31.2,29.33,30.58,30.49,33.11,30.75,31.29,32.03,32.51,32.12,52.4,36.84,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.27,43,57.72
31179,94.68,96.37,31.2,29.33,30.58,30.49,33.11,30.75,31.29,32.03,32.51,32.12,60.98,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,58.34
31197,95.52,96.37,31.29,29.33,30.58,30.49,33.11,30.66,31.29,32.03,32.51,32.12,65.81,36.84,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.34
31218,94.68,96.37,31.56,29.33,30.58,30.49,33.11,30.75,31.29,32.03,32.51,32.12,66.22,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,59.31
31236,93.86,96.37,31.47,29.33,30.58,30.49,32.12,30.75,31.2,32.03,32.51,32.12,66.22,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,58.98
31256,94.68,97.24,31.56,29.33,30.58,30.49,32.12,30.75,31.02,32.03,32.41,32.12,66.63,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43,58.66
31277,93.86,96.37,31.65,29.33,30.58,30.49,32.12,30.75,31.29,32.03,32.51,32.12,66.22,36.96,33.11,31.93,40.43,44.24,38.01,38.83,39.25,38.55,43,58.66
31297,93.86,95.52,31.56,29.33,30.58,30.49,32.12,30.75,31.11,32.03,32.51,32.12,45.93,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.11,38.41,43,58.98
31316,92.25,94.68,31.56,29.33,30.58,30.49,32.03,30.75,31.11,32.03,32.51,32.12,45.93,36.96,33.11,31.93,40.27,44.24,38.01,38.83,39.25,38.55,43,59.63
31336,93.86,94.68,31.56,29.41,30.58,30.49,32.12,30.75,31.29,32.03,32.51,32.12,45.93,36.96,33.11,31.93,40.43,44.24,38.01,38.83,39.25,38.41,43,58.66
31355,89.95,94.68,31.56,29.33,30.58,30.49,32.12,30.75,31.2,32.03,32.51,32.12,45.93,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,69.64
31375,89.95,94.68,31.65,29.33,30.58,30.49,32.12,30.66,31.29,32.03,32.51,32.12,45.74,36.84,33.21,31.93,40.58,44.24,38.01,38.83,39.11,38.55,42.83,68.31
31396,89.2,93.86,31.65,29.33,30.58,30.49,32.12,30.66,31.29,31.93,32.51,32.12,46.32,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,65.02
31414,89.2,93.86,31.65,29.33,30.58,30.58,32.12,30.75,31.29,31.93,32.51,32.12,66.63,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43.17,58.34
31435,89.2,93.86,31.29,29.33,30.58,30.58,32.12,30.75,31.29,31.93,32.51,32.12,66.63,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.17,52.65
31453,89.2,93.86,31.29,29.41,30.58,30.49,32.12,30.75,31.02,32.03,32.51,32.12,69.64,36.96,33.21,31.93,40.58,44.42,38.01,38.69,39.25,38.41,43.17,52.65
31474,88.47,92.25,31.29,29.33,30.58,30.49,32.12,30.66,31.02,32.03,32.51,32.12,39.68,36.96,33.11,31.93,40.43,44.42,38.01,38.83,39.25,38.41,43.17,51.15
31492,88.47,93.05,31.29,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,57.11
31512,93.05,92.25,31.29,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.68,36.96,33.11,31.93,40.27,44.42,38.01,38.83,39.25,38.41,43,87.04
31533,88.47,93.05,31.29,29.41,30.58,30.58,32.03,30.66,31.02,32.03,32.51,32.12,39.68,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,92.25
31551,88.47,93.86,31.38,29.33,30.58,30.49,32.12,30.66,31.11,31.93,32.51,32.12,39.68,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,91.47
31572,95.52,93.86,31.29,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.68,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.27,43,92.25
31590,96.37,93.86,31.38,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,93.05
31611,89.2,93.86,31.56,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.43,44.24,38.01,38.83,39.25,38.41,42.83,93.86
31631,89.95,93.05,31.38,29.41,30.49,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,94.68
31652,96.37,93.05,31.38,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,93.86
31670,97.24,90.7,31.38,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43,94.68
31691,97.24,94.68,30.93,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.21,31.93,40.58,45.74,38.01,38.83,39.25,38.41,43,93.86
31709,97.24,94.68,30.93,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.21,31.93,40.43,44.97,38.01,38.83,39.25,38.41,42.83,94.68
31730,97.24,94.68,30.93,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,94.68
31748,96.37,89.2,30.93,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43,93.86
31768,97.24,94.68,30.93,29.41,30.58,30.58,32.61,30.66,31.02,31.93,32.51,32.12,39.54,36.84,33.21,31.93,40.73,45.54,38.01,38.83,39.25,38.41,43.17,94.68
31789,97.24,94.68,30.93,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.11,31.93,40.58,45.35,38.01,38.83,39.25,38.41,43.17,74.95
31807,96.37,94.68,30.93,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.84,40.58,44.42,37.87,38.83,39.25,38.41,43.17,50.67
31828,96.37,93.86,30.93,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.84,40.58,44.6,38.01,38.83,39.25,38.41,43.52,51.15
31846,96.37,93.86,30.93,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.21,31.84,40.58,44.97,38.01,38.97,39.25,38.27,43.52,91.47
31867,97.24,94.68,30.93,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.39,36.96,33.11,31.84,40.58,45.16,38.01,38.83,39.25,38.41,43.52,93.86
31885,98.12,95.52,30.84,29.41,30.58,30.58,32.03,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.21,31.84,40.58,44.97,38.01,38.97,39.25,38.41,43.35,93.05
31906,98.12,95.52,30.93,29.41,30.58,30.58,32.03,30.66,30.93,32.03,32.51,32.12,39.54,36.96,33.11,31.84,40.73,44.79,38.01,38.83,39.25,38.27,43.52,93.86
31926,99.02,95.52,30.93,29.33,30.58,30.58,32.03,30.66,30.93,31.93,32.51,32.12,39.54,36.84,33.11,31.84,40.27,44.97,38.01,38.83,39.25,38.27,43.7,95.52
31945,98.12,96.37,30.93,29.41,30.49,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.84,40.73,45.35,38.01,38.83,39.25,38.41,43.7,95.52
31965,99.02,96.37,30.93,29.41,30.58,30.58,32.03,30.66,30.93,31.93,32.51,32.12,40.27,36.96,33.21,31.93,40.58,44.79,38.01,38.97,39.39,38.41,43.52,94.68
31984,99.02,96.37,30.93,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,41.04,36.96,33.21,31.84,40.73,44.6,38.01,38.97,39.25,38.27,43.7,94.68
32004,99.02,96.37,31.02,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,41.35,36.96,33.21,31.84,40.73,44.42,38.01,38.97,39.25,38.41,43.7,93.86
32024,99.02,96.37,31.02,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.84,40.73,44.6,38.01,38.97,39.39,38.41,43.52,94.68
32043,98.12,96.37,31.02,29.41,30.58,30.58,32.03,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.84,40.58,44.42,38.01,38.97,39.25,38.41,43.88,94.68
32063,93.86,96.37,31.02,29.41,30.58,30.58,32.12,30.75,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43.88,94.68
32082,94.68,96.37,30.84,29.41,30.58,30.58,32.12,30.66,30.93,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.73,44.6,37.87,38.83,39.25,38.41,43.88,94.68
32102,95.52,97.24,30.84,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.84,40.58,44.42,38.01,38.83,39.39,38.41,43.88,93.86
32121,98.12,97.24,30.75,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.03,39.54,36.96,33.21,31.84,40.58,44.42,38.01,38.97,39.39,38.41,43.7,94.68
32141,97.24,96.37,30.84,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,93.86
32162,99.02,96.37,31.38,29.41,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,37.87,38.83,39.25,38.41,43.88,94.68
32180,99.02,97.24,31.38,29.33,30.58,30.58,32.03,30.66,31.11,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.73,44.24,38.01,38.83,39.25,38.41,43.88,93.86
32201,99.94,97.24,31.38,29.41,30.58,30.49,32.03,30.66,30.93,31.93,32.51,32.03,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.69,39.25,38.41,43.88,93.86
32219,99.94,97.24,30.84,29.33,30.58,30.49,32.12,30.66,30.93,32.03,32.51,32.12,39.54,36.96,33.11,31.93,40.73,44.42,38.01,38.83,39.25,38.41,43.88,93.05
32240,99.94,96.37,30.84,29.33,30.58,30.49,32.03,30.66,30.93,32.03,32.51,32.12,39.54,36.84,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,93.05
32258,99.02,97.24,30.84,29.33,30.58,30.49,32.03,30.66,31.02,31.93,32.51,32.03,39.54,36.96,33.21,31.93,40.73,44.42,38.01,38.83,39.25,38.41,44.24,93.05
32278,99.94,95.52,30.93,29.41,30.58,30.58,32.03,30.66,31.02,32.03,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,44.24,93.05
32299,99.02,97.24,30.84,29.33,30.58,30.58,32.12,30.75,31.11,32.03,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.27,44.24,93.05
32317,92.25,96.37,31.02,29.33,30.58,30.58,32.12,30.66,31.11,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,37.87,38.83,39.25,38.41,44.24,93.05
32338,92.25,95.52,31.29,29.33,30.58,30.58,32.12,30.66,30.93,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.73,44.42,38.01,38.83,39.25,38.41,44.24,93.86
32356,99.02,96.37,31.29,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.54,36.84,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.55,44.24,92.25
32377,99.94,97.24,31.38,29.33,30.58,30.58,32.22,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,44.24,62.39
32395,99.02,97.24,31.38,29.33,30.58,30.58,32.12,30.66,31.02,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,44.24,60.3
32416,98.12,97.24,40.27,29.33,30.58,30.58,32.22,30.75,30.93,31.93,32.41,32.12,39.68,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,44.06,79.36
32436,99.02,98.12,31.38,29.33,30.58,30.58,32.12,30.75,30.93,31.93,32.41,32.12,39.68,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.55,44.24,93.86
32455,99.94,98.12,31.38,29.41,30.58,30.58,32.32,30.75,31.02,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,44.06,94.68
32475,99.94,99.02,31.38,29.41,30.58,30.58,32.12,30.75,30.93,31.93,32.51,32.12,39.83,36.84,33.21,31.84,40.58,44.24,38.01,38.83,39.25,38.55,44.06,94.68
32493,96.37,99.94,31.38,29.33,30.58,30.58,32.22,30.75,31.02,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,43.88,93.86
32514,97.24,99.94,31.47,29.41,30.58,30.58,32.91,30.75,31.11,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.6,38.01,38.83,39.25,38.55,44.06,58.03
32534,96.37,99.02,30.93,29.41,30.58,30.58,33.01,30.75,31.2,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.55,44.06,61.68
32553,96.37,99.02,30.93,29.41,30.58,30.58,35.04,30.75,31.2,32.03,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.55,43.88,62.03
32573,96.37,99.94,48.62,29.41,30.58,30.58,32.81,30.75,31.2,32.03,32.51,32.03,39.68,36.84,33.21,31.93,40.58,45.93,38.01,38.83,39.25,38.55,44.24,75.48
32592,97.24,99.94,31.47,29.41,30.58,30.58,32.81,30.75,31.02,32.03,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.42,38.01,38.83,39.25,38.41,44.06,94.68
32612,97.24,100.87,48.4,29.41,30.58,30.58,33.01,30.75,31.02,32.03,32.51,32.03,39.68,36.96,33.21,31.93,40.43,44.79,38.01,38.83,39.25,38.55,44.06,94.68
32631,97.24,99.94,46.52,29.41,30.58,30.58,32.81,30.75,31.11,32.03,32.51,32.12,39.68,36.96,33.21,32.03,40.58,44.97,38.01,38.83,39.25,38.55,43.88,93.86
32651,96.37,99.94,46.52,29.41,30.58,30.58,32.81,30.75,31.02,32.03,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,44.06,91.47
32672,96.37,98.12,42.83,29.41,30.58,30.49,32.81,30.75,31.11,32.03,32.51,32.03,39.68,36.84,33.21,31.93,40.58,44.24,37.87,38.83,39.25,38.55,44.06,54.79
32690,95.52,98.12,31.38,29.41,30.49,30.49,32.12,30.75,31.11,32.03,32.41,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,44.06,68.31
32711,95.52,98.12,32.61,29.41,30.58,30.4,32.03,30.75,31.11,32.03,32.51,32.12,39.68,36.96,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.55,43.88,75.48
32729,97.24,98.12,32.03,29.41,30.58,30.49,32.03,30.75,31.11,32.03,32.51,32.12,39.68,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.41,44.06,77.1
32749,95.52,94.68,31.38,29.33,30.58,30.49,32.12,30.75,31.11,31.93,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,44.06,55.07
32768,99.94,98.12,31.38,29.33,30.58,30.49,32.12,30.75,31.11,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.88,53.97
32788,100.87,99.02,31.93,29.41,30.58,30.49,32.03,30.75,30.93,31.93,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,44.06,55.64
32809,100.87,99.94,31.38,29.33,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.03,39.68,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,43.88,93.05
32827,101.83,100.87,31.38,29.41,30.58,30.49,32.03,30.75,30.93,31.93,32.51,32.12,39.68,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,44.06,93.86
32848,101.83,94.68,31.38,29.41,30.58,30.49,32.03,30.75,30.93,32.03,32.51,32.12,39.83,36.96,33.21,32.03,40.58,44.24,37.87,38.83,39.25,38.55,44.06,66.63
32866,100.87,99.94,31.38,29.41,30.58,30.49,32.12,30.75,30.93,31.93,32.51,32.12,39.68,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,44.06,94.68
32887,102.8,101.83,31.38,29.41,30.58,30.49,32.22,30.75,31.11,31.84,32.51,32.12,39.54,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,43.88,93.86
32907,102.8,100.87,31.38,29.41,30.58,30.49,32.12,30.75,30.93,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.55,43.88,93.86
32926,102.8,100.87,31.38,29.33,30.58,30.49,32.12,30.75,30.93,31.84,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,93.86
32946,101.83,101.83,31.38,29.41,30.58,30.49,32.12,30.75,30.93,31.93,32.51,32.12,39.83,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.41,43.7,94.68
32965,101.83,101.83,31.38,29.41,30.58,30.49,32.12,30.75,30.93,31.93,32.51,32.12,39.83,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.55,43.7,94.68
32985,101.83,100.87,31.47,29.41,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.12,39.83,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.41,43.88,94.68
33005,101.83,100.87,35.5,29.41,30.58,30.49,32.12,30.75,30.93,31.93,32.51,32.12,39.83,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.52,93.86
33026,100.87,99.94,31.38,29.41,30.58,30.49,32.03,30.75,30.93,31.93,32.51,32.12,39.68,36.96,33.21,32.03,40.58,44.24,38.01,38.83,39.25,38.41,43.7,94.68
33044,94.68,99.02,31.47,29.41,30.58,30.49,32.12,30.75,30.93,31.84,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.88,94.68
33065,101.83,99.02,31.38,29.41,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.7,93.86
33083,94.68,98.12,31.38,29.41,30.58,30.49,32.22,30.75,31.11,31.93,32.51,32.12,50.2,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.88,93.05
33104,100.87,98.12,45.16,29.41,30.58,30.49,32.12,30.75,31.29,31.93,32.51,32.12,39.68,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.7,53.43
33122,93.86,96.37,31.47,29.41,30.58,30.49,32.22,30.75,31.02,31.75,32.41,32.03,39.83,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,44.06,56.22
33143,98.12,95.52,32.41,29.41,30.58,30.49,32.12,30.75,31.02,31.75,32.51,32.12,39.83,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,54.79
33163,97.24,94.68,31.47,29.41,30.58,30.49,32.03,30.75,31.02,31.84,32.51,32.12,42.33,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,56.22
33182,96.37,93.86,30.84,29.41,30.58,30.49,32.12,30.66,31.02,31.93,32.51,32.12,39.83,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.55,43.88,53.7
33202,96.37,93.86,30.84,29.41,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.12,39.68,36.96,33.21,31.93,40.58,44.06,38.01,38.83,39.25,38.41,43.7,55.92
33221,96.37,94.68,30.93,29.41,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,57.72
33241,95.52,94.68,42.83,29.41,30.58,30.49,32.03,30.75,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.84,40.43,44.24,38.14,38.83,39.25,38.41,43.88,55.64
33259,94.68,92.25,31.11,29.41,30.58,30.49,32.12,30.75,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.14,38.69,39.25,38.41,44.06,55.92
33280,93.86,92.25,30.93,29.41,30.58,30.49,32.03,30.66,31.02,31.93,32.51,32.12,39.54,36.96,33.21,31.84,40.58,44.24,38.01,38.83,39.25,38.41,43.88,59.31
33300,94.68,87.04,30.93,29.41,30.58,30.49,32.03,30.75,31.02,32.03,32.51,32.12,39.54,36.96,33.21,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.7,83.67
33319,94.68,92.25,30.93,29.41,30.58,30.49,32.03,30.66,30.93,31.93,32.51,32.12,39.68,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,89.95
33339,94.68,92.25,30.93,29.41,30.58,30.49,32.03,30.66,30.93,31.93,32.51,32.12,39.54,36.96,33.11,31.93,40.58,44.24,38.01,38.83,39.25,38.41,43.88,93.86
