Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
1698,44.06,99.02,31.29,29.82,30.49,30.4,32.12,30.66,31.02,31.93,32.51,32.12,38.97,35.27,32.71,31.2,40.43,46.32,38.83,39.39,40.73,38.83,44.24,89.2
1716,65.02,101.83,30.84,29.82,30.49,30.4,33.11,30.66,31.11,31.75,32.51,32.12,39.39,35.27,32.71,31.2,40.27,46.32,38.83,39.25,40.58,38.83,44.24,92.25
1737,37.74,99.94,31.02,29.82,30.49,30.4,32.12,30.66,31.11,31.75,32.51,32.12,39.68,35.16,32.71,31.2,40.27,46.32,38.83,39.25,40.73,38.83,44.24,92.25
1757,38.14,99.94,30.84,29.82,30.49,30.4,32.03,30.66,31.2,31.75,32.51,32.12,39.68,35.27,32.71,31.2,40.27,46.13,38.69,39.25,40.73,38.83,44.24,92.25
1776,91.47,100.87,31.2,29.82,30.49,30.4,32.32,30.75,31.2,31.75,32.51,32.12,40.58,35.27,32.61,31.11,40.27,46.32,38.69,39.25,40.58,38.69,44.24,91.47
1796,37.48,58.03,31.29,29.82,30.49,30.4,31.84,30.66,31.11,31.93,32.51,32.12,53.43,35.27,32.71,31.2,40.27,46.32,38.69,39.25,40.58,38.83,44.06,92.25
1814,37.48,99.94,30.75,29.82,30.58,30.4,31.93,30.66,31.11,31.93,32.51,32.12,49.51,35.16,32.71,31.2,40.27,45.74,38.69,39.25,40.58,38.83,44.06,92.25
1835,56.22,99.94,30.75,29.82,30.58,30.4,31.93,30.66,31.11,31.65,32.51,32.12,50.67,35.27,32.81,31.2,40.27,45.35,38.69,39.25,40.58,38.83,44.06,92.25
1853,42,99.94,30.84,29.73,30.49,30.4,33.42,30.66,31.11,32.12,32.51,32.12,53.97,35.27,32.91,31.2,40.12,45.35,38.55,39.25,40.58,38.83,44.06,91.47
1874,37.35,99.94,31.2,29.73,30.49,30.32,32.03,30.66,31.11,32.03,32.51,32.12,52.14,35.27,32.81,31.29,40.12,45.35,38.55,39.25,40.58,38.83,44.06,90.7
1894,37.61,99.94,31.2,29.73,30.58,30.4,36.96,30.66,31.11,32.12,32.51,32.12,42.49,35.27,32.81,31.2,40.12,45.35,38.55,39.11,40.58,38.69,44.06,90.7
1913,38.14,99.02,31.2,29.82,30.58,30.4,32.41,30.75,31.2,36.96,32.51,32.12,42.49,35.16,32.81,31.29,39.98,45.35,38.55,39.11,40.58,38.69,43.88,91.47
1933,38.41,99.02,31.29,29.82,30.58,30.4,32.03,30.75,31.2,36.46,32.51,32.12,64.25,35.27,32.91,31.29,40.12,45.54,38.41,39.11,40.43,38.69,44.06,92.25
1952,37.61,99.94,31.2,29.82,30.58,30.4,34.93,30.75,31.11,34.48,32.51,32.12,42.49,35.16,32.91,31.2,40.12,45.74,38.41,39.25,40.43,38.69,44.06,92.25
1972,37.48,99.02,31.2,29.82,30.49,30.4,32.03,30.75,31.2,31.93,32.51,32.12,42.49,35.16,32.91,31.29,40.12,46.13,38.41,39.11,40.43,38.69,44.06,85.66
1991,37.61,68.31,31.2,29.82,30.58,30.4,34.59,30.75,31.2,32.03,32.51,32.12,42.49,35.16,32.91,31.29,40.12,46.93,38.41,39.11,40.43,38.69,43.88,81.15
2011,38.27,99.02,31.2,29.82,30.58,30.4,32.51,30.75,31.2,32.03,32.51,32.12,42.33,35.16,32.91,31.29,40.12,46.73,38.27,39.11,40.43,38.69,43.88,80.55
2029,38.14,68.31,31.2,29.82,30.58,30.4,32.32,30.75,31.2,31.93,32.51,32.12,42.16,35.16,32.91,31.29,40.12,45.54,38.27,39.11,40.58,38.69,44.06,81.15
2050,71.01,99.94,30.75,29.9,30.58,30.4,32.61,30.75,31.2,31.93,32.51,32.12,42.33,35.27,32.91,31.29,40.12,45.54,38.27,39.25,40.58,38.69,44.06,84.32
2070,99.94,101.83,30.75,29.9,30.58,30.4,33.01,30.75,31.11,31.93,32.51,32.12,42.33,35.16,32.91,31.29,40.12,45.54,38.27,39.25,40.58,38.69,44.06,87.04
2089,100.87,99.94,30.75,29.82,30.58,30.4,51.15,30.66,31.11,31.84,32.51,32.12,42.33,35.27,32.91,31.38,40.12,45.74,38.14,39.25,40.73,38.69,44.06,90.7
2109,94.68,100.87,30.75,29.9,30.58,30.32,34.93,30.66,31.11,31.84,32.51,32.12,42.33,35.16,32.91,31.38,40.12,45.54,38.27,39.25,40.73,38.69,44.24,90.7
2128,40.73,99.94,30.75,29.9,30.58,30.32,33.01,30.66,31.11,31.84,32.51,32.12,42.33,35.27,32.91,31.38,40.12,45.54,38.14,39.25,40.73,38.55,44.24,90.7
2148,93.86,101.83,30.75,29.9,30.58,30.32,33.01,30.66,31.11,31.84,32.51,32.12,42.33,35.27,32.91,31.38,39.98,45.54,38.14,39.25,40.73,38.55,44.24,91.47
2167,94.68,102.8,30.75,29.98,30.66,30.32,36.59,30.66,31.11,31.84,32.51,32.22,42.33,35.27,32.91,31.47,40.12,45.74,38.01,39.25,40.73,38.55,44.24,90.7
2187,38.55,99.94,30.75,29.98,30.66,30.32,38.55,30.66,31.11,31.84,32.51,32.22,42.33,35.27,33.01,31.47,40.12,45.54,38.01,39.39,40.88,38.41,44.24,90.7
2206,45.74,99.94,30.75,29.98,30.66,30.32,33.01,30.66,31.11,31.84,32.51,32.22,42.33,35.27,32.91,31.47,40.12,45.54,38.01,39.39,40.73,38.41,44.24,90.7
2226,87.75,100.87,30.75,29.9,30.66,30.32,32.91,30.66,31.11,31.47,32.51,32.22,42.33,35.39,33.01,31.56,40.12,45.54,38.01,39.39,40.88,38.55,44.42,90.7
2247,39.11,99.94,30.75,29.9,30.66,30.32,38.55,30.66,31.11,31.47,32.51,32.22,42.33,35.39,32.91,31.56,40.12,45.54,38.01,39.39,40.88,38.55,44.24,90.7
2265,39.54,99.94,30.75,29.9,30.58,30.32,50.91,30.66,31.11,31.38,32.51,32.22,42.33,35.39,33.01,31.65,40.12,45.54,38.01,39.39,40.88,38.41,44.42,92.25
2285,51.64,101.83,30.75,29.9,30.66,30.32,33.11,30.75,31.02,31.38,32.51,32.22,42.33,35.39,33.01,31.65,39.98,45.35,37.87,39.54,40.88,38.41,44.42,81.15
2304,43.52,99.02,30.75,29.98,30.66,30.4,33.01,30.66,31.02,31.38,32.51,32.22,42.33,35.27,32.91,31.75,40.12,45.35,37.87,39.54,40.88,38.41,44.24,81.15
2324,37.87,99.02,30.66,29.98,30.66,30.4,32.91,30.75,31.11,31.38,32.51,32.22,42,35.16,33.01,31.75,40.12,45.74,37.74,39.54,40.88,38.41,44.24,80.55
2343,39.83,56.81,30.66,29.9,30.66,30.4,33.21,30.75,31.11,31.38,32.51,32.22,42.16,35.39,33.01,31.75,40.12,45.54,37.74,39.54,40.88,38.41,44.42,81.77
2363,63.49,99.02,30.66,29.98,30.66,30.4,33.01,30.75,31.2,31.38,32.51,32.22,42.49,35.5,33.01,31.84,40.12,45.74,37.74,39.54,40.88,38.27,44.42,81.15
2382,39.68,98.12,30.66,29.98,30.66,30.4,32.91,30.75,31.29,31.38,32.51,32.22,42.33,35.5,33.01,31.93,40.12,45.74,37.74,39.54,40.73,38.27,44.42,81.77
2402,47.55,99.02,30.66,29.9,30.66,30.4,32.91,30.75,31.2,31.38,32.51,32.32,42,35.62,33.01,32.03,40.12,45.74,37.61,39.54,40.73,38.27,44.42,80.55
2423,38.41,47.97,30.66,29.98,30.66,30.4,32.91,30.75,31.2,31.38,32.51,32.32,42.16,35.39,33.01,32.03,40.12,45.54,37.61,39.68,40.73,38.27,44.42,81.15
2441,40.58,64.25,30.66,29.9,30.66,30.4,32.91,30.75,31.29,31.38,32.41,32.32,42.16,35.62,33.01,32.12,40.12,45.35,37.61,39.68,40.88,38.27,44.42,81.77
2462,39.98,99.02,30.66,30.07,30.66,30.4,33.01,30.75,31.2,31.38,32.51,32.32,42.16,35.62,33.01,32.22,40.27,45.16,37.61,39.68,40.73,38.27,44.42,81.77
2480,39.54,99.02,30.66,30.07,30.75,30.4,32.91,30.75,31.29,31.38,32.51,32.32,42,35.62,33.01,32.32,40.27,45.74,37.48,39.68,40.88,38.27,44.6,81.77
2501,84.99,100.87,30.58,30.07,30.66,30.4,33.21,30.84,31.2,31.38,32.51,32.32,42.16,35.39,33.11,32.41,40.12,47.34,37.48,39.68,40.88,38.27,44.42,81.77
2519,49.51,99.02,30.66,30.07,30.75,30.4,41.84,30.84,31.11,31.38,32.51,32.32,42.16,35.62,33.01,32.51,40.27,47.55,37.48,39.68,40.88,38.27,44.6,82.39
2539,40.73,98.12,30.66,30.07,30.66,30.4,33.31,30.84,31.11,31.38,32.51,32.32,42,35.62,33.11,32.71,40.27,47.55,37.48,39.68,40.73,38.27,44.24,81.77
2558,80.55,99.94,30.66,30.07,30.66,30.4,33.01,30.84,31.2,31.47,32.51,32.32,41.84,35.62,33.11,32.71,40.27,47.76,37.48,39.68,40.88,38.27,44.42,82.39
2578,58.66,99.02,30.66,30.07,30.66,30.4,33.01,30.84,31.2,31.38,32.41,32.32,41.67,35.62,33.11,32.81,40.27,47.55,37.48,39.68,40.88,38.27,44.6,82.39
2599,44.6,99.02,30.66,30.07,30.75,30.4,32.91,30.84,31.2,31.38,32.51,32.32,42,35.62,33.11,32.81,40.27,47.76,37.48,39.68,40.88,38.27,44.6,89.95
2617,46.73,99.02,30.66,30.07,30.66,30.4,32.81,30.84,31.2,31.38,32.51,32.32,42,35.62,33.21,32.81,40.27,47.76,37.48,39.68,40.88,38.14,44.42,93.05
2638,79.36,99.94,30.66,30.07,30.75,30.49,32.81,30.84,31.2,31.38,32.51,32.32,42,35.5,33.21,32.81,40.27,47.76,37.35,39.83,40.88,38.27,44.6,92.25
2656,84.32,99.94,30.66,30.07,30.75,30.4,35.74,30.84,31.29,31.38,32.51,32.32,42,35.62,33.11,32.71,40.12,47.76,37.48,39.68,40.88,38.27,44.42,83.03
2677,50.91,98.12,30.66,30.07,30.75,30.4,33.01,30.84,31.29,31.38,32.51,32.32,42,35.5,33.11,32.71,40.12,47.76,37.48,39.68,40.88,38.27,44.42,92.25
2695,55.07,98.12,30.66,30.07,30.75,30.4,33.21,30.84,31.29,31.38,32.51,32.32,42,35.62,33.11,32.71,40.27,47.76,37.35,39.83,40.88,38.27,44.42,92.25
2716,55.92,99.02,30.66,30.07,30.75,30.4,33.01,30.84,31.2,31.38,32.51,32.32,42,35.62,33.11,32.81,39.98,47.76,37.35,39.68,40.88,38.27,44.42,91.47
2734,55.92,99.02,30.66,30.07,30.75,30.4,33.01,30.84,31.29,31.38,32.51,32.32,41.84,35.62,33.11,32.71,40.27,47.55,37.48,39.68,40.88,38.27,44.6,88.47
2754,61.33,99.02,30.66,30.07,30.66,30.4,33.01,30.84,31.29,31.38,32.51,32.32,41.67,35.62,33.11,32.71,40.27,47.34,37.48,39.68,40.88,38.27,44.42,90.7
2775,78.78,100.87,30.66,30.07,30.66,30.4,33.01,30.84,31.2,31.38,32.51,32.32,41.84,35.62,33.11,32.71,40.27,47.55,37.35,39.68,40.88,38.27,44.42,83.03
2793,93.05,100.87,30.84,30.07,30.75,30.4,33.01,30.84,31.29,31.38,32.51,32.32,41.84,35.62,33.11,32.61,40.12,47.55,37.48,39.68,40.88,38.27,44.42,81.77
2814,82.39,99.94,30.66,30.07,30.66,30.4,33.01,30.84,31.29,31.47,32.51,32.32,41.04,35.62,33.11,32.61,40.12,47.55,37.35,39.68,40.88,38.27,44.42,82.39
2832,92.25,100.87,30.66,30.07,30.66,30.4,33.01,30.84,31.29,31.47,32.51,32.32,41.51,35.5,33.11,32.51,40.27,47.34,37.48,39.68,40.73,38.27,44.42,82.39
2853,92.25,100.87,30.66,30.07,30.66,30.4,33.01,30.84,31.38,31.47,32.51,32.32,40.27,35.5,33.01,32.41,40.12,47.13,37.48,39.54,40.73,38.27,44.42,82.39
2871,92.25,100.87,30.66,30.07,30.66,30.4,32.91,30.84,31.29,31.38,32.41,32.32,40.43,35.5,33.01,32.41,40.27,47.13,37.48,39.54,40.73,38.27,44.24,81.77
2892,83.03,99.02,30.66,30.07,30.66,30.4,33.01,30.84,31.29,31.38,32.51,32.32,40.27,35.62,33.01,32.32,40.12,46.93,37.48,39.54,40.73,38.27,44.24,81.77
2910,83.03,99.94,30.66,29.98,30.66,30.4,33.01,30.84,31.11,31.47,32.51,32.32,40.58,35.5,33.01,32.32,40.12,47.13,37.61,39.54,40.73,38.27,44.24,81.77
2931,91.47,100.87,30.66,29.98,30.66,30.4,36.59,30.84,31.11,31.65,32.51,32.32,40.88,35.5,33.01,32.22,40.12,47.13,37.61,39.39,40.58,38.41,44.06,82.39
2951,92.25,100.87,30.66,29.98,30.66,30.4,40.73,30.84,31.02,31.56,32.51,32.32,41.2,35.5,33.01,32.22,40.12,47.13,37.61,39.54,40.58,38.27,44.24,81.77
2970,74.95,99.94,30.66,29.98,30.66,30.4,33.01,30.84,31.11,31.56,32.51,32.32,40.88,35.5,33.01,32.12,40.12,47.34,37.74,39.39,40.58,38.41,44.06,81.77
2990,92.25,101.83,30.66,29.98,30.66,30.4,33.01,30.84,31.02,31.47,32.51,32.32,41.35,35.5,33.01,32.12,40.12,46.93,37.74,39.39,40.58,38.27,44.24,81.15
3008,59.63,99.02,30.66,29.9,30.66,30.4,33.01,30.84,31.02,31.38,32.51,32.32,41.51,35.39,33.01,32.03,40.12,46.93,37.87,39.39,40.58,38.27,44.06,81.15
3029,93.86,100.87,30.66,29.9,30.66,30.4,33.01,30.84,31.02,31.38,32.51,32.32,41.51,35.16,32.91,31.93,40.12,46.93,37.87,39.39,40.58,38.41,44.06,79.95
3047,45.93,98.12,30.66,29.9,30.66,30.4,32.22,30.84,31.02,31.38,32.51,32.32,47.76,35.27,32.91,31.93,40.12,46.93,38.01,39.25,40.58,38.41,44.06,80.55
3068,41.04,98.12,30.75,29.9,30.66,30.4,32.22,30.84,31.02,31.38,32.51,32.32,54.51,35.16,32.91,31.84,40.12,46.93,38.01,39.25,40.43,38.41,44.06,80.55
3086,47.55,99.02,30.75,29.82,30.66,30.4,32.22,30.75,31.02,31.38,32.51,32.32,41.67,35.16,32.91,31.84,39.68,47.13,38.01,39.25,40.43,38.41,43.88,79.95
3107,82.39,99.94,30.66,29.82,30.58,30.4,32.61,30.75,31.02,31.38,32.51,32.32,54.51,35.16,32.91,31.84,40.12,46.93,38.14,39.25,40.43,38.41,43.88,80.55
3127,55.07,99.02,30.75,29.73,30.58,30.49,32.61,30.84,31.11,31.38,32.51,32.32,60.64,35.16,32.81,31.75,40.12,46.93,38.14,39.25,40.43,38.55,43.88,79.95
3146,39.83,98.12,30.75,29.73,30.58,30.4,32.61,30.75,31.11,31.38,32.51,32.32,63.12,35.16,32.91,31.65,39.98,47.13,38.14,39.25,40.43,38.55,44.06,89.95
3166,63.49,98.12,30.75,29.73,30.58,30.49,50.91,30.75,31.11,31.38,32.51,32.22,63.87,35.16,32.81,31.65,40.12,47.13,38.27,39.25,40.43,38.55,44.06,89.2
3185,59.96,100.87,30.84,29.73,30.58,30.4,32.81,30.75,31.02,31.38,32.51,32.22,63.87,35.04,32.81,31.65,40.12,46.73,38.27,39.25,40.43,38.55,44.06,89.2
3205,37.74,99.94,30.84,29.73,30.49,30.49,32.81,30.75,31.02,31.38,32.51,32.22,63.12,35.04,32.81,31.56,40.12,44.97,38.27,39.25,40.58,38.55,43.88,89.95
3223,93.86,101.83,30.75,29.73,30.49,30.4,32.22,30.75,31.02,31.47,32.51,32.22,58.34,35.04,32.71,31.56,39.83,45.54,38.41,39.25,40.43,38.69,44.06,89.2
3244,93.86,100.87,30.84,29.73,30.49,30.49,32.71,30.84,31.02,31.47,32.51,32.32,63.87,35.16,32.81,31.65,40.12,45.16,38.27,39.25,40.58,38.69,44.06,89.95
3262,94.68,102.8,30.84,29.73,30.49,30.49,35.62,30.75,31.02,31.47,32.51,32.22,64.25,35.04,32.81,31.56,39.98,45.16,38.41,39.25,40.43,38.69,44.06,89.95
3283,94.68,102.8,31.29,29.73,30.49,30.49,32.81,30.84,31.02,31.47,32.51,32.22,64.25,35.04,32.81,31.56,40.12,45.74,38.41,39.25,40.58,38.69,44.06,89.95
3303,93.86,102.8,31.38,29.73,30.58,30.4,35.62,30.75,31.02,31.38,32.51,32.22,63.87,35.16,32.81,31.56,39.98,46.13,38.41,39.25,40.43,38.69,44.06,89.95
3322,95.52,102.8,31.38,29.73,30.49,30.49,32.61,30.75,31.02,31.38,32.51,32.22,63.87,35.04,32.81,31.56,40.12,45.74,38.41,39.25,40.58,38.69,44.06,89.2
3342,93.86,102.8,31.38,29.73,30.49,30.49,32.32,30.75,31.02,31.47,32.51,32.22,58.34,35.16,32.81,31.56,40.12,46.13,38.41,39.25,40.58,38.69,44.06,89.95
3363,98.12,101.83,31.38,29.73,30.49,30.49,39.54,30.75,31.02,31.47,32.51,32.22,57.11,35.16,32.81,31.56,40.12,46.32,38.41,39.25,40.58,38.69,44.06,89.95
3381,37.74,99.94,31.38,29.65,30.49,30.58,32.03,30.75,31.02,31.47,32.51,32.22,60.98,35.04,32.81,31.47,40.12,46.32,38.55,39.25,40.58,38.69,44.06,89.2
3402,49.06,99.94,31.47,29.65,30.49,30.58,32.03,30.75,31.02,31.47,32.51,32.22,57.72,35.04,32.81,31.47,39.98,46.32,38.41,39.39,40.58,38.69,44.06,84.32
3420,41.67,99.02,31.56,29.65,30.49,30.58,32.03,30.75,31.02,31.47,32.51,32.22,55.35,35.04,32.91,31.38,40.12,46.32,38.55,39.39,40.58,38.55,44.06,88.47
3441,39.54,99.94,31.56,29.65,30.49,30.66,33.11,30.75,31.02,31.38,32.51,32.22,41.2,35.04,32.81,31.38,40.12,46.52,38.55,39.39,40.58,38.69,44.06,89.2
3461,82.39,101.83,31.47,29.65,30.49,30.66,32.03,30.75,31.02,31.38,32.51,32.22,41.67,35.04,32.81,31.38,40.12,45.35,38.55,39.39,40.58,38.69,44.06,89.95
3479,94.68,102.8,31.56,29.65,30.49,30.66,32.12,30.75,31.02,31.38,32.51,32.22,41.51,34.93,32.91,31.38,40.12,45.54,38.55,39.39,40.58,38.55,44.06,90.7
3500,95.52,101.83,31.75,29.65,30.49,30.58,33.21,30.75,31.02,31.47,32.51,32.22,41.84,34.93,32.91,31.29,40.27,45.35,38.41,39.39,40.58,38.69,44.06,81.15
3518,39.54,99.94,31.47,29.65,30.49,30.66,33.31,30.75,31.11,31.38,32.51,32.22,41.84,35.04,32.91,31.29,40.12,45.35,38.55,39.39,40.58,38.69,44.24,90.7
3539,95.52,101.83,32.03,29.65,30.49,30.58,32.12,30.75,31.11,31.38,32.51,32.22,44.24,35.04,32.91,31.38,40.27,47.55,38.55,39.39,40.58,38.69,44.24,89.95
3557,60.98,100.87,38.27,29.65,30.49,30.58,32.12,30.75,31.11,31.38,32.51,32.22,42,34.93,32.91,31.38,40.12,47.13,38.55,39.39,40.58,38.69,44.06,89.95
3578,65.42,100.87,31.47,29.73,30.49,30.58,32.03,30.75,31.11,31.38,32.51,32.22,42,35.04,32.91,31.38,40.27,47.13,38.55,39.39,40.58,38.55,44.24,90.7
3596,53.97,99.94,50.2,29.73,30.49,30.66,32.03,30.75,31.11,31.38,32.51,32.22,42,34.93,32.91,31.38,40.12,47.13,38.41,39.39,40.58,38.55,44.06,81.15
3617,67.88,100.87,49.97,29.65,30.49,30.66,32.12,30.75,31.11,31.47,32.51,32.22,42,35.04,32.91,31.38,40.12,47.34,38.55,39.25,40.58,38.69,44.06,81.77
3637,95.52,101.83,49.51,29.65,30.49,30.66,32.03,30.75,31.11,31.38,32.51,32.22,42.16,35.04,32.81,31.38,40.12,47.55,38.41,39.25,40.58,38.69,44.06,89.2
3656,53.43,99.02,31.93,29.65,30.49,30.66,32.12,30.75,31.11,31.47,32.51,32.22,42,35.04,32.91,31.38,40.12,47.55,38.55,39.25,40.58,38.69,43.88,81.15
3676,55.92,98.12,31.93,29.65,30.49,30.66,32.03,30.75,31.02,31.47,32.51,32.22,42.16,35.04,32.91,31.38,40.12,47.13,38.41,39.25,40.43,38.69,44.06,81.77
3695,98.12,100.87,31.93,29.65,30.49,30.66,32.03,30.75,31.02,31.47,32.51,32.22,41.84,35.04,32.91,31.38,40.12,47.13,38.55,39.25,40.58,38.69,44.06,89.2
3715,45.74,98.12,31.93,29.65,30.49,30.75,31.93,30.75,31.02,31.47,32.51,32.22,42,35.04,32.91,31.29,40.12,47.13,38.41,39.25,40.58,38.69,44.06,81.77
3733,97.24,99.94,46.73,29.65,30.49,30.75,32.32,30.66,31.02,31.47,32.51,32.22,42.16,35.04,32.91,31.29,39.98,47.13,38.55,39.25,40.43,38.69,43.88,81.77
3754,96.37,99.02,31.38,29.65,30.49,30.66,31.93,30.75,31.11,31.47,32.51,32.22,42,35.04,32.91,31.38,40.12,45.16,38.55,39.25,40.43,38.55,44.06,81.15
3772,74.95,96.37,31.38,29.65,30.49,30.66,32.61,30.75,31.02,31.47,32.51,32.12,42,35.04,32.91,31.38,40.12,45.16,38.55,39.25,40.43,38.69,44.06,81.15
3793,49.06,94.68,43.7,29.65,30.49,30.66,31.93,30.66,31.11,31.56,32.51,32.22,42,35.04,32.91,31.38,40.12,45.16,38.55,39.25,40.43,38.69,44.06,81.15
3813,96.37,96.37,31.75,29.65,30.49,30.66,31.93,30.66,31.11,31.65,32.51,32.12,44.42,35.04,33.01,31.38,40.27,45.16,38.55,39.25,40.43,38.69,43.88,81.15
3832,44.24,93.05,43.17,29.65,30.49,30.75,31.93,30.66,31.11,31.75,32.51,32.12,39.68,35.04,33.01,31.29,40.27,45.16,38.55,39.25,40.43,38.69,44.06,90.7
3852,93.86,93.86,31.38,29.65,30.49,30.75,31.84,30.66,31.11,31.93,32.51,32.12,39.68,35.04,32.91,31.29,40.27,45.35,38.69,39.25,40.43,38.69,44.06,90.7
3871,93.86,93.86,41.04,29.65,30.49,30.75,31.84,30.66,31.11,31.93,32.51,32.12,39.68,35.04,33.01,31.29,40.27,45.35,38.69,39.39,40.43,38.69,44.06,90.7
3891,93.05,92.25,41.35,29.65,30.58,30.75,31.84,30.66,31.11,31.93,32.51,32.12,39.54,35.04,32.91,31.29,40.27,45.35,38.69,39.39,40.43,38.69,44.06,90.7
3910,91.47,92.25,41.2,29.65,30.49,30.75,31.84,30.66,31.11,31.93,32.51,32.12,39.54,35.04,33.01,31.29,40.43,45.35,38.69,39.39,40.43,38.69,44.06,89.95
3930,44.79,89.95,31.56,29.65,30.58,30.75,31.84,30.66,31.2,31.93,32.51,32.12,39.68,35.04,32.91,31.2,40.43,45.54,38.83,39.39,40.43,38.69,44.24,90.7
3948,49.29,89.2,40.12,29.65,30.49,30.66,31.75,30.66,31.11,31.93,32.51,32.12,39.68,35.04,32.91,31.29,40.43,45.54,38.83,39.54,40.43,38.69,44.06,91.47
3969,91.47,90.7,34.71,29.65,30.49,30.75,33.01,30.75,31.2,31.93,32.51,32.12,39.83,35.04,33.01,31.2,40.58,45.74,38.97,39.54,40.43,38.69,44.24,91.47
3989,91.47,90.7,31.65,29.65,30.49,30.75,31.75,30.75,31.2,31.93,32.51,32.12,42.49,35.16,33.01,31.2,40.58,45.74,38.97,39.68,40.58,38.69,44.24,91.47
4008,92.25,90.7,31.47,29.65,30.49,30.75,31.75,30.75,31.2,31.93,32.51,32.12,50.44,35.16,33.01,31.2,40.73,46.13,39.11,39.68,40.43,38.69,44.24,91.47
4028,91.47,90.7,31.65,29.73,30.49,30.75,31.75,30.75,31.2,31.75,32.51,32.12,42.49,35.16,33.01,31.2,40.88,47.34,39.11,39.68,40.58,38.69,44.24,91.47
4047,91.47,90.7,31.38,29.73,30.49,30.75,31.75,30.75,31.2,31.65,32.61,32.22,41.35,35.27,33.01,31.11,40.88,45.74,39.25,39.83,40.43,38.69,44.24,91.47
4067,91.47,90.7,30.93,29.73,30.49,30.66,31.75,30.75,31.2,31.75,32.51,32.12,40.58,35.27,33.01,31.11,40.88,45.74,39.25,39.83,40.58,38.69,44.24,92.25
4086,92.25,90.7,30.84,29.73,30.49,30.66,33.01,30.75,31.2,31.75,32.51,32.22,40.58,35.27,33.01,31.11,41.04,45.74,39.39,39.83,40.58,38.83,44.24,91.47
4106,92.25,91.47,30.93,29.82,30.49,30.66,32.41,30.75,31.2,31.75,32.61,32.22,42.49,35.27,33.01,31.11,41.04,45.74,39.39,39.83,40.43,38.69,44.06,91.47
4125,93.05,91.47,31.11,29.82,30.49,30.58,32.51,30.75,31.2,31.75,32.61,32.22,42.49,35.27,33.01,31.11,41.04,45.74,39.39,39.83,40.58,38.83,44.06,92.25
4145,93.05,91.47,31.11,29.82,30.49,30.58,33.21,30.84,31.2,31.75,32.61,32.22,42.66,35.27,33.01,31.11,41.04,45.54,39.39,39.98,40.58,38.83,44.24,89.95
4166,93.05,91.47,31.11,29.82,30.49,30.58,33.21,30.75,31.2,31.75,32.51,32.22,42.49,35.39,33.01,31.11,41.2,45.54,39.54,39.98,40.58,38.83,44.24,92.25
4184,93.05,92.25,31.02,29.9,30.49,30.49,33.21,30.75,31.2,31.75,32.51,32.22,41.35,35.5,33.01,31.11,41.2,45.74,39.54,39.98,40.58,38.83,44.42,92.25
4204,93.86,92.25,31.11,29.82,30.49,30.49,33.21,30.75,31.38,31.75,32.61,32.22,41.67,35.5,33.01,31.11,41.2,46.32,39.54,39.98,40.58,38.97,44.42,92.25
4223,93.05,93.05,31.2,29.82,30.49,30.49,33.21,30.75,31.38,31.75,32.61,32.22,41.67,35.62,33.01,31.11,41.35,46.52,39.54,40.12,40.73,38.83,44.42,93.05
4243,93.86,93.05,31.11,29.82,30.49,30.58,33.21,30.75,31.38,31.75,32.61,32.22,42.49,35.62,33.01,31.11,41.35,46.13,39.68,40.12,40.58,38.97,44.42,84.32
4262,93.86,93.05,31.56,29.82,30.49,30.58,33.21,30.84,31.56,31.75,32.61,32.32,42.16,35.62,33.01,31.02,41.35,46.32,39.54,40.12,40.73,38.97,44.6,84.99
4282,93.86,93.05,31.56,29.82,30.49,30.58,33.21,30.84,31.56,31.75,32.61,32.22,41.84,35.5,33.01,31.11,41.35,46.32,39.68,40.12,40.73,38.97,44.6,84.99
4301,93.86,93.86,31.56,29.82,30.49,30.58,33.21,30.84,31.56,31.75,32.61,32.22,42.83,35.5,33.01,31.11,41.35,46.13,39.68,40.12,40.73,38.97,44.6,84.99
4321,93.86,93.86,31.56,29.82,30.49,30.49,33.11,30.84,31.56,31.75,32.61,32.32,42.83,35.5,33.01,31.11,41.35,46.52,39.68,40.12,40.73,38.97,44.42,84.99
4342,93.86,93.05,31.56,29.82,30.49,30.49,33.11,30.75,31.56,31.75,32.61,32.22,42.83,35.5,33.01,31.11,41.35,47.34,39.68,40.12,40.73,38.97,44.6,84.32
4360,93.86,93.05,31.38,29.82,30.49,30.58,33.11,30.75,31.56,31.75,32.61,32.22,43,35.5,33.01,31.11,41.35,47.34,39.68,40.12,40.73,38.97,44.6,84.99
4381,93.86,93.05,31.65,29.82,30.49,30.49,33.11,30.84,31.65,31.75,32.61,32.32,43,35.5,33.01,31.11,41.35,46.73,39.68,40.12,40.73,38.97,44.6,84.99
4399,93.86,93.86,31.65,29.82,30.49,30.49,33.11,30.75,31.65,31.75,32.61,32.32,43,35.5,33.01,31.11,41.2,46.32,39.54,40.12,40.73,38.97,44.6,84.99
4419,93.86,93.05,31.65,29.82,30.49,30.49,33.11,30.75,31.65,31.75,32.61,32.22,43,35.5,33.01,31.11,41.2,46.32,39.54,40.12,40.73,38.97,44.6,84.99
