Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
58177,95.52,101.83,31.29,29.41,30.49,30.58,51.89,31.02,31.11,31.84,32.32,32.12,39.11,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58198,95.52,101.83,31.29,29.41,30.4,30.58,52.65,31.02,31.02,31.84,32.41,32.03,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58216,95.52,101.83,31.29,29.41,30.4,30.58,52.4,30.93,31.11,31.84,32.32,32.03,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58237,95.52,101.83,31.29,29.41,30.49,30.58,52.91,31.02,31.02,31.84,32.32,32.12,39.11,34.71,32.81,31.75,40.12,46.52,38.27,38.55,39.83,38.69,43.35,90.7
58255,95.52,101.83,31.29,29.41,30.4,30.58,52.4,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,90.7
58276,95.52,101.83,31.29,29.41,30.4,30.58,50.91,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58296,94.68,101.83,31.29,29.41,30.4,30.58,53.17,31.02,31.02,31.84,32.32,32.12,39.25,34.59,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58315,102.8,101.83,31.29,29.41,30.4,30.58,49.97,31.02,31.02,31.84,32.32,32.12,39.25,34.59,32.91,31.75,40.12,46.32,38.41,38.41,39.83,38.69,43.35,90.7
58335,101.83,101.83,31.29,29.41,30.4,30.58,49.97,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58354,101.83,101.83,31.29,29.41,30.4,30.58,49.97,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58374,102.8,101.83,31.29,29.41,30.4,30.58,46.73,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58392,102.8,101.83,31.29,29.41,30.4,30.58,44.79,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58413,102.8,101.83,31.29,29.41,30.4,30.58,42.66,31.02,31.02,31.84,32.41,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58433,102.8,101.83,31.29,29.41,30.4,30.58,44.97,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58452,102.8,101.83,31.29,29.41,30.4,30.58,36.71,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58472,102.8,101.83,31.29,29.41,30.49,30.58,33.52,31.02,31.02,31.84,32.32,32.03,39.39,34.59,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.55,43.35,90.7
58491,102.8,101.83,31.29,29.41,30.4,30.58,32.91,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58511,101.83,101.83,31.29,29.41,30.4,30.58,65.42,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,90.7
58532,101.83,100.87,31.38,29.41,30.49,30.58,36.34,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58550,100.87,100.87,31.38,29.41,30.4,30.58,48.4,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58571,102.8,101.83,31.29,29.41,30.4,30.58,57.11,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.41,39.83,38.55,43.35,91.47
58589,102.8,101.83,31.29,29.41,30.4,30.58,57.11,31.02,31.02,31.84,32.41,32.12,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58610,102.8,101.83,31.29,29.41,30.4,30.58,59.96,31.02,31.02,31.84,32.32,32.12,39.39,34.59,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.55,43.35,91.47
58628,102.8,102.8,31.2,29.41,30.4,30.58,59.31,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58648,102.8,101.83,31.29,29.41,30.49,30.58,59.63,31.02,31.02,31.84,32.41,32.03,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58669,102.8,101.83,31.29,29.41,30.4,30.58,59.96,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58687,102.8,101.83,31.29,29.41,30.49,30.66,60.3,31.02,31.02,31.84,32.32,32.03,39.39,34.71,32.91,31.75,40.12,46.32,38.27,38.55,39.98,38.69,43.35,91.47
58708,102.8,101.83,31.29,29.41,30.49,30.58,60.3,31.02,31.11,31.84,32.32,32.12,39.39,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58726,102.8,101.83,31.29,29.41,30.49,30.58,60.3,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
